idTarea,idProyecto,nombreProyecto,idJefe,nombreTarea,prioridad
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
433,121,Project 3806,63,Tarea para el Proyecto 3806 asignada al usuario 95,Media
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
447,125,Project 1948,63,Tarea para el Proyecto 1948 asignada al usuario 54,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
629,173,Project 7859,66,Tarea para el Proyecto 7859 asignada al usuario 41,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
306,83,Project 3809,30,Tarea para el Proyecto 3809 asignada al usuario 23,Alta
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
247,66,Project 5347,30,Tarea para el Proyecto 5347 asignada al usuario 76,Baja
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
488,136,Project 8506,13,Tarea para el Proyecto 8506 asignada al usuario 45,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
562,156,Project 1893,86,Tarea para el Proyecto 1893 asignada al usuario 80,Alta
526,145,Project 1824,4,Tarea para el Proyecto 1824 asignada al usuario 56,Baja
526,145,Project 1824,4,Tarea para el Proyecto 1824 asignada al usuario 56,Baja
526,145,Project 1824,4,Tarea para el Proyecto 1824 asignada al usuario 56,Baja
526,145,Project 1824,4,Tarea para el Proyecto 1824 asignada al usuario 56,Baja
526,145,Project 1824,4,Tarea para el Proyecto 1824 asignada al usuario 56,Baja
526,145,Project 1824,4,Tarea para el Proyecto 1824 asignada al usuario 56,Baja
526,145,Project 1824,4,Tarea para el Proyecto 1824 asignada al usuario 56,Baja
526,145,Project 1824,4,Tarea para el Proyecto 1824 asignada al usuario 56,Baja
526,145,Project 1824,4,Tarea para el Proyecto 1824 asignada al usuario 56,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
467,130,Project 4939,13,Tarea para el Proyecto 4939 asignada al usuario 64,Baja
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
596,165,Project 4425,86,Tarea para el Proyecto 4425 asignada al usuario 54,Media
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
115,31,Project 6674,50,Tarea para el Proyecto 6674 asignada al usuario 11,Baja
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
756,211,Project 4563,81,Tarea para el Proyecto 4563 asignada al usuario 53,Media
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
601,166,Project 6421,86,Tarea para el Proyecto 6421 asignada al usuario 17,Alta
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
617,170,Project 5800,86,Tarea para el Proyecto 5800 asignada al usuario 41,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
706,196,Project 8724,24,Tarea para el Proyecto 8724 asignada al usuario 68,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
22,6,Project 8009,3,Tarea para el Proyecto 8009 asignada al usuario 17,Baja
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
145,38,Project 9408,50,Tarea para el Proyecto 9408 asignada al usuario 80,Alta
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
636,175,Project 9459,66,Tarea para el Proyecto 9459 asignada al usuario 41,Baja
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
191,51,Project 6105,2,Tarea para el Proyecto 6105 asignada al usuario 47,Alta
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
85,22,Project 5665,91,Tarea para el Proyecto 5665 asignada al usuario 75,Media
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
243,65,Project 9012,90,Tarea para el Proyecto 9012 asignada al usuario 56,Alta
521,144,Project 2945,4,Tarea para el Proyecto 2945 asignada al usuario 96,Alta
521,144,Project 2945,4,Tarea para el Proyecto 2945 asignada al usuario 96,Alta
521,144,Project 2945,4,Tarea para el Proyecto 2945 asignada al usuario 96,Alta
521,144,Project 2945,4,Tarea para el Proyecto 2945 asignada al usuario 96,Alta
521,144,Project 2945,4,Tarea para el Proyecto 2945 asignada al usuario 96,Alta
521,144,Project 2945,4,Tarea para el Proyecto 2945 asignada al usuario 96,Alta
521,144,Project 2945,4,Tarea para el Proyecto 2945 asignada al usuario 96,Alta
521,144,Project 2945,4,Tarea para el Proyecto 2945 asignada al usuario 96,Alta
521,144,Project 2945,4,Tarea para el Proyecto 2945 asignada al usuario 96,Alta
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
672,187,Project 8716,24,Tarea para el Proyecto 8716 asignada al usuario 58,Media
199,53,Project 4518,90,Tarea para el Proyecto 4518 asignada al usuario 23,Alta
199,53,Project 4518,90,Tarea para el Proyecto 4518 asignada al usuario 23,Alta
199,53,Project 4518,90,Tarea para el Proyecto 4518 asignada al usuario 23,Alta
