id,empleado_id,task_id,fecha_asignacion,fecha_entrega_maxima,fecha_entrega,calidad,iniciativa,comunicacion,satisfaccion_cliente,calificacion_promedio,estado
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
102,8,562,2021-12-28T00:00:00.000Z,2023-10-01T00:00:00.000Z,2024-11-30 00:00:00,5,1,6,2,3.5,Tardio
103,13,526,2023-09-06T00:00:00.000Z,2024-03-10T00:00:00.000Z,2025-04-03 00:00:00,6,5,3,5,4.75,Tardio
103,13,526,2023-09-06T00:00:00.000Z,2024-03-10T00:00:00.000Z,2025-04-03 00:00:00,6,5,3,5,4.75,Tardio
103,13,526,2023-09-06T00:00:00.000Z,2024-03-10T00:00:00.000Z,2025-04-03 00:00:00,6,5,3,5,4.75,Tardio
103,13,526,2023-09-06T00:00:00.000Z,2024-03-10T00:00:00.000Z,2025-04-03 00:00:00,6,5,3,5,4.75,Tardio
103,13,526,2023-09-06T00:00:00.000Z,2024-03-10T00:00:00.000Z,2025-04-03 00:00:00,6,5,3,5,4.75,Tardio
103,13,526,2023-09-06T00:00:00.000Z,2024-03-10T00:00:00.000Z,2025-04-03 00:00:00,6,5,3,5,4.75,Tardio
103,13,526,2023-09-06T00:00:00.000Z,2024-03-10T00:00:00.000Z,2025-04-03 00:00:00,6,5,3,5,4.75,Tardio
103,13,526,2023-09-06T00:00:00.000Z,2024-03-10T00:00:00.000Z,2025-04-03 00:00:00,6,5,3,5,4.75,Tardio
103,13,526,2023-09-06T00:00:00.000Z,2024-03-10T00:00:00.000Z,2025-04-03 00:00:00,6,5,3,5,4.75,Tardio
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
104,33,467,2022-08-27T00:00:00.000Z,2023-04-02T00:00:00.000Z,2022-10-21 00:00:00,4,5,6,1,4.0,Entregado
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
105,23,596,2021-11-26T00:00:00.000Z,2021-11-30T00:00:00.000Z,2023-10-08 00:00:00,2,4,2,3,2.75,Tardio
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
106,28,115,2022-05-21T00:00:00.000Z,2023-03-03T00:00:00.000Z,NULL,3,1,5,4,3.25,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
107,28,756,2023-07-11T00:00:00.000Z,2024-10-22T00:00:00.000Z,NULL,4,2,4,4,3.5,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
108,27,601,2023-11-07T00:00:00.000Z,2024-06-01T00:00:00.000Z,NULL,6,6,5,2,4.75,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
109,98,617,2022-10-10T00:00:00.000Z,2024-02-08T00:00:00.000Z,NULL,5,3,2,3,3.25,Asignado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
110,41,706,2020-05-04T00:00:00.000Z,2025-03-05T00:00:00.000Z,2021-09-11 00:00:00,3,4,4,3,3.5,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
111,15,22,2024-07-06T00:00:00.000Z,2025-10-30T00:00:00.000Z,2024-11-14 00:00:00,3,3,5,6,4.25,Entregado
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
112,26,145,2020-03-22T00:00:00.000Z,2023-02-15T00:00:00.000Z,2023-09-24 00:00:00,2,4,2,2,2.5,Tardio
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
113,5,636,2021-11-16T00:00:00.000Z,2023-10-17T00:00:00.000Z,2023-05-10 00:00:00,5,1,4,6,4.0,Entregado
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
114,44,191,2023-06-19T00:00:00.000Z,2024-07-20T00:00:00.000Z,2025-02-16 00:00:00,3,4,5,4,4.0,Tardio
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
115,44,85,2024-01-25T00:00:00.000Z,2024-11-08T00:00:00.000Z,NULL,4,4,3,6,4.25,Asignado
116,69,243,2025-09-09T00:00:00.000Z,2025-10-24T00:00:00.000Z,2025-12-17 00:00:00,2,2,2,2,2.0,Tardio
116,69,243,2025-09-09T00:00:00.000Z,2025-10-24T00:00:00.000Z,2025-12-17 00:00:00,2,2,2,2,2.0,Tardio
116,69,243,2025-09-09T00:00:00.000Z,2025-10-24T00:00:00.000Z,2025-12-17 00:00:00,2,2,2,2,2.0,Tardio
116,69,243,2025-09-09T00:00:00.000Z,2025-10-24T00:00:00.000Z,2025-12-17 00:00:00,2,2,2,2,2.0,Tardio
116,69,243,2025-09-09T00:00:00.000Z,2025-10-24T00:00:00.000Z,2025-12-17 00:00:00,2,2,2,2,2.0,Tardio
116,69,243,2025-09-09T00:00:00.000Z,2025-10-24T00:00:00.000Z,2025-12-17 00:00:00,2,2,2,2,2.0,Tardio
