id,empleado_id,task_id,fecha_asignacion,fecha_entrega_maxima,fecha_entrega,calidad,iniciativa,comunicacion,satisfaccion_cliente,calificacion_promedio,estado,idTarea,idProyecto,nombreProyecto,idJefe,nombreTarea,prioridad,project_id,project_name,boss_id,boss_name,status,team_members
16,34,229,"2025-02-21 00:00:00","2025-04-23 00:00:00","2025-04-03 00:00:00",2,4,2,5,3.25,Entregado,229,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 53",Baja,60,"Project 4863",90,"Courtney Sampson",Completed,"[18, 82, 38, 16]"
16,34,229,"2025-02-21 00:00:00","2025-04-23 00:00:00","2025-04-03 00:00:00",2,4,2,5,3.25,Entregado,229,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 53",Baja,59,"Project 9463",90,"Courtney Sampson","In Progress","[18, 82, 38, 16]"
16,34,229,"2025-02-21 00:00:00","2025-04-23 00:00:00","2025-04-03 00:00:00",2,4,2,5,3.25,Entregado,229,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 53",Baja,58,"Project 1278",90,"Courtney Sampson",Completed,"[29, 18, 27, 42]"
16,34,229,"2025-02-21 00:00:00","2025-04-23 00:00:00","2025-04-03 00:00:00",2,4,2,5,3.25,Entregado,229,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 53",Baja,57,"Project 3347",90,"Courtney Sampson",Completed,"[29, 18, 27, 42]"
16,34,229,"2025-02-21 00:00:00","2025-04-23 00:00:00","2025-04-03 00:00:00",2,4,2,5,3.25,Entregado,229,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 53",Baja,56,"Project 3943",90,"Courtney Sampson",Completed,"[35, 23, 15]"
16,34,229,"2025-02-21 00:00:00","2025-04-23 00:00:00","2025-04-03 00:00:00",2,4,2,5,3.25,Entregado,229,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 53",Baja,55,"Project 9693",90,"Courtney Sampson",Completed,"[35, 23, 15]"
16,34,229,"2025-02-21 00:00:00","2025-04-23 00:00:00","2025-04-03 00:00:00",2,4,2,5,3.25,Entregado,229,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 53",Baja,54,"Project 3429",90,"Courtney Sampson",Completed,"[35, 23, 15]"
16,34,229,"2025-02-21 00:00:00","2025-04-23 00:00:00","2025-04-03 00:00:00",2,4,2,5,3.25,Entregado,229,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 53",Baja,53,"Project 4518",90,"Courtney Sampson",Created,"[35, 23, 15]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,260,"AI development",3,"Eric Kemp","In Progress","[14, 15]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,259,"Sistem products",3,"Eric Kemp","In Progress","[8, 9, 10]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,13,"Project 8889",3,"Eric Kemp",Completed,"[43, 59, 67, 22]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,12,"Project 4526",3,"Eric Kemp",Completed,"[43, 59, 67, 22]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,11,"Project 5165",3,"Eric Kemp",Completed,"[43, 59, 67, 22]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,10,"Project 4493",3,"Eric Kemp",Completed,"[94, 44, 47, 11]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,9,"Project 9949",3,"Eric Kemp",Completed,"[94, 44, 47, 11]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,8,"Project 5209",3,"Eric Kemp",Created,"[94, 44, 47, 11]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,7,"Project 5377",3,"Eric Kemp",Created,"[71, 70, 25]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,6,"Project 8009",3,"Eric Kemp",Completed,"[64, 17, 18, 44]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,5,"Project 8759",3,"Eric Kemp",Completed,"[64, 17, 18, 44]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,4,"Project 2300",3,"Eric Kemp","In Progress","[64, 17, 18, 44]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,3,"Project 6144",3,"Eric Kemp",Completed,"[64, 17, 18, 44]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,2,"Project 4748",3,"Eric Kemp",Created,"[36, 88, 56, 65]"
17,96,19,"2024-04-28 00:00:00","2025-11-05 00:00:00","2024-12-30 00:00:00",1,5,1,2,2.25,Entregado,19,5,"Project 8759",3,"Tarea para el Proyecto 8759 asignada al usuario 18",Baja,1,"Project 7165",3,"Eric Kemp","In Progress","[43, 52, 6, 16]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,113,"Project 9437",78,"Roger Martin",Completed,"[45, 38, 28]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,112,"Project 4700",78,"Roger Martin","In Progress","[45, 38, 28]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,111,"Project 9143",78,"Roger Martin","In Progress","[45, 38, 28]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,110,"Project 6720",78,"Roger Martin",Completed,"[45, 38, 28]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,109,"Project 5563",78,"Roger Martin",Completed,"[87, 36, 43]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,108,"Project 3080",78,"Roger Martin",Completed,"[87, 36, 43]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,107,"Project 2418",78,"Roger Martin",Created,"[87, 36, 43]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,106,"Project 9538",78,"Roger Martin","In Progress","[87, 36, 43]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,105,"Project 5615",78,"Roger Martin","In Progress","[45, 48, 53, 20]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,104,"Project 3565",78,"Roger Martin",Created,"[64, 37, 17]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,103,"Project 2077",78,"Roger Martin",Completed,"[41, 48, 85]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,102,"Project 2407",78,"Roger Martin",Completed,"[41, 48, 85]"
18,11,366,"2022-02-07 00:00:00","2025-07-10 00:00:00","2024-08-11 00:00:00",1,6,6,5,4.5,Entregado,366,101,"Project 1588",78,"Tarea para el Proyecto 1588 asignada al usuario 45",Media,101,"Project 1588",78,"Roger Martin","In Progress","[44, 69, 45, 67]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,65,"Project 9012",90,"Courtney Sampson","In Progress","[1, 56, 85]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,64,"Project 8126",90,"Courtney Sampson",Created,"[96, 27, 16, 47]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,63,"Project 5513",90,"Courtney Sampson",Completed,"[96, 72, 98, 53]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,62,"Project 9929",90,"Courtney Sampson",Created,"[96, 72, 98, 53]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,61,"Project 5254",90,"Courtney Sampson",Created,"[96, 72, 98, 53]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,60,"Project 4863",90,"Courtney Sampson",Completed,"[18, 82, 38, 16]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,59,"Project 9463",90,"Courtney Sampson","In Progress","[18, 82, 38, 16]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,58,"Project 1278",90,"Courtney Sampson",Completed,"[29, 18, 27, 42]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,57,"Project 3347",90,"Courtney Sampson",Completed,"[29, 18, 27, 42]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,56,"Project 3943",90,"Courtney Sampson",Completed,"[35, 23, 15]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,55,"Project 9693",90,"Courtney Sampson",Completed,"[35, 23, 15]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,54,"Project 3429",90,"Courtney Sampson",Completed,"[35, 23, 15]"
19,77,204,"2022-06-01 00:00:00","2025-01-23 00:00:00","2023-10-03 00:00:00",6,6,1,4,4.25,Entregado,204,55,"Project 9693",90,"Tarea para el Proyecto 9693 asignada al usuario 35",Alta,53,"Project 4518",90,"Courtney Sampson",Created,"[35, 23, 15]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,113,"Project 9437",78,"Roger Martin",Completed,"[45, 38, 28]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,112,"Project 4700",78,"Roger Martin","In Progress","[45, 38, 28]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,111,"Project 9143",78,"Roger Martin","In Progress","[45, 38, 28]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,110,"Project 6720",78,"Roger Martin",Completed,"[45, 38, 28]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,109,"Project 5563",78,"Roger Martin",Completed,"[87, 36, 43]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,108,"Project 3080",78,"Roger Martin",Completed,"[87, 36, 43]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,107,"Project 2418",78,"Roger Martin",Created,"[87, 36, 43]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,106,"Project 9538",78,"Roger Martin","In Progress","[87, 36, 43]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,105,"Project 5615",78,"Roger Martin","In Progress","[45, 48, 53, 20]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,104,"Project 3565",78,"Roger Martin",Created,"[64, 37, 17]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,103,"Project 2077",78,"Roger Martin",Completed,"[41, 48, 85]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,102,"Project 2407",78,"Roger Martin",Completed,"[41, 48, 85]"
20,57,395,"2020-06-18 00:00:00","2024-09-21 00:00:00","2023-03-29 00:00:00",1,4,6,3,3.5,Entregado,395,110,"Project 6720",78,"Tarea para el Proyecto 6720 asignada al usuario 28",Media,101,"Project 1588",78,"Roger Martin","In Progress","[44, 69, 45, 67]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,25,"Project 9592",91,"Whitney Williams","In Progress","[16, 54, 15, 95]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,24,"Project 5170",91,"Whitney Williams",Completed,"[27, 8, 26]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,23,"Project 4445",91,"Whitney Williams",Completed,"[27, 8, 26]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,22,"Project 5665",91,"Whitney Williams",Created,"[51, 75, 56, 20]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,21,"Project 6882",91,"Whitney Williams",Completed,"[94, 1, 98, 17]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,20,"Project 8396",91,"Whitney Williams",Completed,"[94, 1, 98, 17]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,19,"Project 9588",91,"Whitney Williams",Completed,"[94, 1, 98, 17]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,18,"Project 6106",91,"Whitney Williams","In Progress","[58, 82, 83, 53]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,17,"Project 1890",91,"Whitney Williams",Completed,"[74, 26, 41, 17]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,16,"Project 8750",91,"Whitney Williams",Completed,"[74, 26, 41, 17]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,15,"Project 1650",91,"Whitney Williams",Completed,"[74, 26, 41, 17]"
21,10,79,"2024-04-14 00:00:00","2025-04-30 00:00:00",NULL,6,2,6,5,4.75,Asignado,79,20,"Project 8396",91,"Tarea para el Proyecto 8396 asignada al usuario 17",Media,14,"Project 9466",91,"Whitney Williams",Completed,"[74, 26, 41, 17]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,65,"Project 9012",90,"Courtney Sampson","In Progress","[1, 56, 85]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,64,"Project 8126",90,"Courtney Sampson",Created,"[96, 27, 16, 47]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,63,"Project 5513",90,"Courtney Sampson",Completed,"[96, 72, 98, 53]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,62,"Project 9929",90,"Courtney Sampson",Created,"[96, 72, 98, 53]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,61,"Project 5254",90,"Courtney Sampson",Created,"[96, 72, 98, 53]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,60,"Project 4863",90,"Courtney Sampson",Completed,"[18, 82, 38, 16]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,59,"Project 9463",90,"Courtney Sampson","In Progress","[18, 82, 38, 16]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,58,"Project 1278",90,"Courtney Sampson",Completed,"[29, 18, 27, 42]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,57,"Project 3347",90,"Courtney Sampson",Completed,"[29, 18, 27, 42]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,56,"Project 3943",90,"Courtney Sampson",Completed,"[35, 23, 15]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,55,"Project 9693",90,"Courtney Sampson",Completed,"[35, 23, 15]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,54,"Project 3429",90,"Courtney Sampson",Completed,"[35, 23, 15]"
22,68,227,"2024-08-23 00:00:00","2024-11-27 00:00:00",NULL,5,5,5,1,4,Asignado,227,61,"Project 5254",90,"Tarea para el Proyecto 5254 asignada al usuario 72",Media,53,"Project 4518",90,"Courtney Sampson",Created,"[35, 23, 15]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,258,"Sistema de Ventas",2,"Sydney Payne","In Progress","[10, 11, 12, 14]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,52,"Project 2395",2,"Sydney Payne",Created,"[23, 68, 85, 9]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,51,"Project 6105",2,"Sydney Payne",Completed,"[15, 47, 37, 96]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,50,"Project 3644",2,"Sydney Payne","In Progress","[15, 47, 37, 96]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,49,"Project 8311",2,"Sydney Payne","In Progress","[15, 47, 37, 96]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,48,"Project 7101",2,"Sydney Payne",Completed,"[12, 41, 10, 87]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,47,"Project 7742",2,"Sydney Payne","In Progress","[12, 41, 10, 87]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,46,"Project 5687",2,"Sydney Payne","In Progress","[12, 41, 10, 87]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,45,"Project 2526",2,"Sydney Payne","In Progress","[36, 25, 76, 85]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,44,"Project 4140",2,"Sydney Payne",Completed,"[58, 68, 14, 39]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,43,"Project 9138",2,"Sydney Payne",Completed,"[58, 68, 14, 39]"
23,33,180,"2025-09-27 00:00:00","2025-11-12 00:00:00",NULL,6,5,6,2,4.75,Asignado,180,48,"Project 7101",2,"Tarea para el Proyecto 7101 asignada al usuario 10",Alta,42,"Project 2589",2,"Sydney Payne",Completed,"[37, 8, 99]"
